OrderID,CustomerName,Region,Product,Quantity,UnitPrice,SalesDate,DeliveryDate,Discount
1690,Maria Brown,East,Mobile,4,400,2024-02-02,2024-02-06,0.0
1691,Ryan Landry,West,Laptop,3,850,2024-02-01,2024-02-06,0.15
1692,Pamela Gutierrez,West,Mobile,5,400,2024-02-05,2024-02-08,0.1
1693,Crystal Mann,East,Mobile,1,400,2024-01-19,2024-01-20,0.15
1694,Jonathan Brooks,West,Laptop,5,850,2024-02-19,2024-02-21,0.05
1695,Mary Jensen,East,Tablet,2,300,2024-01-18,2024-01-24,0.15
1696,Mr. Aaron Arnold,East,Tablet,1,300,2024-01-31,2024-02-02,0.05
1697,Joseph Hill,North,Laptop,3,850,2024-02-08,2024-02-15,0.1
1698,Alicia Li,North,Mobile,4,400,2024-02-24,2024-02-27,0.15
1699,Renee Browning,East,Laptop,4,850,2024-01-20,2024-01-26,0.15
1700,Brent Hernandez,North,Laptop,5,850,2024-02-12,2024-02-19,0.1
1701,Joseph Ochoa,North,Mobile,1,400,2024-01-31,2024-02-01,0.1
1702,James Watson,North,Tablet,3,300,2024-02-25,2024-02-28,0.1
1703,Karl Branch,East,Laptop,2,850,2024-02-03,2024-02-10,0.05
1704,Michael Abbott,East,Tablet,4,300,2024-02-12,2024-02-15,0.05
1705,Shannon Malone,South,Tablet,4,300,2024-01-19,2024-01-22,0.15
1706,James Tran,North,Mobile,1,400,2024-02-07,2024-02-13,0.05
1707,Adam Jackson,North,Tablet,2,300,2024-02-13,2024-02-18,0.15
1708,Mr. Richard Knight PhD,North,Tablet,3,300,2024-02-24,2024-02-26,0.05
1709,Joseph Williams,West,Laptop,4,850,2024-01-09,2024-01-15,0.1
1710,Sean Clay,North,Tablet,3,300,2024-02-11,2024-02-12,0.05
1711,Anthony Jones,North,Laptop,3,850,2024-01-27,2024-02-03,0.1
1712,Stephanie Elliott,South,Mobile,5,400,2024-01-19,2024-01-23,0.0
1713,Timothy Edwards,South,Laptop,5,850,2024-02-07,2024-02-12,0.0
1714,Laurie Goodwin,North,Laptop,5,850,2024-01-08,2024-01-15,0.15
1715,Jennifer Jones,West,Mobile,1,400,2024-02-25,2024-03-03,0.05
1716,David Davenport,West,Laptop,3,850,2024-01-27,2024-02-01,0.15
1717,Steven Rivera,North,Mobile,2,400,2024-02-19,2024-02-20,0.15
1718,Brenda Hinton,East,Tablet,2,300,2024-01-21,2024-01-27,0.0
1719,Kathryn Mccann,West,Mobile,3,400,2024-01-14,2024-01-21,0.05
1720,Jeffrey Roberson,South,Mobile,1,400,2024-01-09,2024-01-14,0.15
1721,Randy Friedman,East,Mobile,4,400,2024-01-31,2024-02-04,0.0
1722,Raymond Johnson,North,Tablet,2,300,2024-02-16,2024-02-19,0.0
1723,Willie Henry,West,Tablet,2,300,2024-01-02,2024-01-08,0.0
1724,Todd Reynolds,South,Laptop,3,850,2024-01-20,2024-01-22,0.0
1725,Mary Miller,East,Tablet,5,300,2024-01-20,2024-01-22,0.0
1726,Rebecca Marquez,South,Mobile,3,400,2024-01-30,2024-02-05,0.1
1727,Christian Dawson,West,Tablet,2,300,2024-01-22,2024-01-26,0.1
1728,Nancy Stewart,West,Laptop,4,850,2024-01-02,2024-01-04,0.05
1729,Aaron Parker,East,Laptop,1,850,2024-02-07,2024-02-12,0.05
1730,Derrick Anderson,East,Mobile,1,400,2024-01-25,2024-01-31,0.1
1731,Jerry Peters,East,Tablet,1,300,2024-02-12,2024-02-13,0.0
1732,Alexander Gomez,East,Tablet,1,300,2024-01-27,2024-01-31,0.15
1733,Kyle Nguyen,West,Tablet,3,300,2024-01-31,2024-02-06,0.05
1734,Edgar Hughes,North,Tablet,1,300,2024-01-20,2024-01-24,0.0
1735,Steven Stein,East,Tablet,5,300,2024-02-14,2024-02-16,0.15
1736,Laura Jackson,East,Tablet,5,300,2024-01-08,2024-01-11,0.0
1737,Charles Turner,West,Mobile,2,400,2024-02-08,2024-02-10,0.1
1738,Arthur Hamilton MD,South,Mobile,4,400,2024-01-19,2024-01-21,0.0
1739,Mr. David Wright,East,Laptop,4,850,2024-01-22,2024-01-24,0.0
1740,Linda Gonzalez,West,Tablet,1,300,2024-02-28,2024-02-29,0.15
1741,Eric Rush,North,Laptop,5,850,2024-01-05,2024-01-11,0.0
1742,Manuel Brock,South,Tablet,2,300,2024-01-30,2024-02-02,0.1
1743,George Ochoa,North,Laptop,1,850,2024-02-22,2024-02-24,0.0
1744,Valerie Taylor,East,Mobile,3,400,2024-01-28,2024-02-03,0.0
1745,Travis Harris,North,Laptop,1,850,2024-02-24,2024-02-26,0.05
1746,Vincent Novak,North,Mobile,4,400,2024-02-09,2024-02-12,0.0
1747,Michael Henry,South,Mobile,2,400,2024-01-08,2024-01-12,0.15
1748,Dana Bennett,South,Mobile,4,400,2024-02-14,2024-02-21,0.15
1749,Jenna Wilson,West,Tablet,2,300,2024-01-08,2024-01-10,0.0
1750,Leslie Gardner,South,Laptop,4,850,2024-02-28,2024-03-04,0.15
1751,Krista Benton,East,Laptop,5,850,2024-01-25,2024-02-01,0.1
1752,Michael Gonzales,South,Tablet,2,300,2024-01-31,2024-02-04,0.0
1753,Michael Fuentes,East,Mobile,1,400,2024-01-05,2024-01-08,0.1
1754,Jennifer Porter,North,Tablet,5,300,2024-02-19,2024-02-25,0.05
1755,Dana Hopkins,South,Tablet,5,300,2024-02-14,2024-02-20,0.0
1756,Rachel Jones,West,Tablet,2,300,2024-01-31,2024-02-03,0.15
1757,Karen Morales DDS,South,Tablet,5,300,2024-01-04,2024-01-05,0.05
1758,Melissa Stephens,North,Mobile,2,400,2024-01-05,2024-01-12,0.15
1759,Heather Woodard,South,Laptop,3,850,2024-01-18,2024-01-19,0.05
1760,Margaret Miller,South,Mobile,2,400,2024-01-06,2024-01-10,0.15
1761,Mary Kelly,South,Laptop,4,850,2024-01-29,2024-02-01,0.0
1762,Amanda Terrell,East,Tablet,1,300,2024-01-07,2024-01-11,0.15
1763,Jennifer Goodwin,North,Tablet,5,300,2024-01-01,2024-01-08,0.0
1764,Jessica Smith,North,Tablet,5,300,2024-01-14,2024-01-20,0.15
1765,Jorge Stone,North,Mobile,1,400,2024-02-22,2024-02-24,0.15
1766,Laura Griffin,South,Tablet,5,300,2024-02-08,2024-02-12,0.1
1767,Raymond Chapman,East,Laptop,1,850,2024-02-18,2024-02-24,0.05
1768,Haley Johnson,North,Mobile,3,400,2024-02-23,2024-02-29,0.1
1769,Jason Nixon,West,Tablet,1,300,2024-01-03,2024-01-05,0.15
1770,Todd Thomas,West,Tablet,4,300,2024-01-07,2024-01-10,0.05
1771,Jesse Clark,North,Laptop,4,850,2024-01-14,2024-01-18,0.05
1772,Mr. Jeffrey Horton,South,Laptop,4,850,2024-01-03,2024-01-09,0.0
1773,Eric Patrick,East,Mobile,5,400,2024-02-02,2024-02-04,0.15
1774,Samuel Wong,West,Tablet,1,300,2024-02-05,2024-02-09,0.15
1775,Carly Riggs,East,Tablet,5,300,2024-01-12,2024-01-18,0.05
1776,Christopher Moore,South,Mobile,5,400,2024-02-08,2024-02-11,0.15
1777,Tina Hall,North,Tablet,2,300,2024-01-18,2024-01-22,0.1
1778,Cody Davidson,North,Mobile,2,400,2024-01-09,2024-01-13,0.1
1779,Allen Mendez,West,Tablet,5,300,2024-02-10,2024-02-12,0.05
1780,Kevin Price,West,Tablet,3,300,2024-02-13,2024-02-16,0.05
1781,Christine Goodwin,East,Tablet,5,300,2024-02-14,2024-02-20,0.1
1782,Amy Garcia,North,Mobile,5,400,2024-01-31,2024-02-05,0.15
1783,Chelsea Nguyen,South,Mobile,1,400,2024-02-03,2024-02-04,0.0
1784,Dennis Huffman,North,Laptop,1,850,2024-02-12,2024-02-13,0.05
1785,Margaret Harper,East,Laptop,3,850,2024-02-13,2024-02-16,0.05
1786,Laurie Bailey,North,Tablet,3,300,2024-01-14,2024-01-21,0.0
1787,Lisa Cervantes,South,Mobile,1,400,2024-02-09,2024-02-16,0.05
1788,Elizabeth Mendez,East,Laptop,5,850,2024-02-20,2024-02-27,0.1
1789,Cesar Wilson,East,Mobile,4,400,2024-01-27,2024-02-03,0.1
1790,Clayton Steele,West,Laptop,3,850,2024-01-13,2024-01-18,0.15
1791,Jennifer Taylor,West,Tablet,3,300,2024-02-18,2024-02-23,0.05
1792,Cody Reid,West,Mobile,4,400,2024-01-12,2024-01-18,0.0
1793,Maria Cooke,South,Laptop,5,850,2024-01-08,2024-01-12,0.0
1794,Katherine Taylor,North,Mobile,5,400,2024-01-17,2024-01-19,0.05
1795,Jerry Brown,East,Laptop,3,850,2024-01-30,2024-02-05,0.05
1796,Adam Taylor,South,Laptop,3,850,2024-02-08,2024-02-09,0.1
1797,Tracey Wagner,West,Tablet,5,300,2024-01-23,2024-01-24,0.1
1798,Michael Perry PhD,South,Laptop,5,850,2024-01-05,2024-01-12,0.05
1799,Bradley Johnson DDS,West,Tablet,5,300,2024-01-26,2024-01-27,0.1
1800,Donald Medina,West,Laptop,3,850,2024-01-22,2024-01-25,0.1
1801,Jim Newton,East,Tablet,5,300,2024-01-31,2024-02-05,0.0
1802,Krista Wilson,East,Tablet,3,300,2024-01-29,2024-01-31,0.05
1803,Reginald Morrow,South,Tablet,3,300,2024-01-25,2024-02-01,0.0
1804,Rodney Williams,North,Mobile,5,400,2024-02-16,2024-02-19,0.0
1805,Kimberly Fritz,North,Tablet,5,300,2024-01-29,2024-02-02,0.0
1806,Ronald Potter,East,Tablet,2,300,2024-01-21,2024-01-26,0.0
1807,Zachary Cole,West,Laptop,5,850,2024-02-04,2024-02-05,0.0
1808,Robert Gonzales,East,Tablet,2,300,2024-02-25,2024-03-02,0.15
1809,Patricia Young PhD,East,Laptop,5,850,2024-02-23,2024-02-29,0.15
1810,Heather Page,East,Tablet,2,300,2024-01-02,2024-01-06,0.1
1811,Carol Taylor,East,Laptop,1,850,2024-01-04,2024-01-06,0.1
1812,Daniel Brown,South,Tablet,2,300,2024-02-28,2024-03-02,0.15
1813,Douglas Ryan,South,Mobile,4,400,2024-01-28,2024-01-31,0.0
1814,Michael Roberts,East,Tablet,1,300,2024-02-04,2024-02-05,0.0
1815,Scott Duke,North,Tablet,1,300,2024-01-23,2024-01-28,0.0
1816,Anna Estes,South,Tablet,3,300,2024-02-08,2024-02-09,0.1
1817,Tamara Riddle,South,Mobile,4,400,2024-02-22,2024-02-28,0.0
1818,Beth Cline,North,Laptop,5,850,2024-01-15,2024-01-17,0.15
1819,Michael Poole,East,Tablet,2,300,2024-01-20,2024-01-26,0.1
1820,Megan Burns,East,Tablet,5,300,2024-01-10,2024-01-11,0.0
1821,Debra Perry,North,Tablet,5,300,2024-01-26,2024-01-31,0.0
1822,Mark Beard,West,Laptop,3,850,2024-01-14,2024-01-18,0.05
1823,Jose Ramirez,West,Laptop,2,850,2024-02-09,2024-02-16,0.1
1824,Jackie Clements,South,Laptop,2,850,2024-02-12,2024-02-19,0.0
1825,Aaron Schroeder,North,Tablet,5,300,2024-01-05,2024-01-08,0.0
1826,Monica Ellis,North,Laptop,2,850,2024-02-16,2024-02-21,0.15
1827,Heather Brown,East,Mobile,2,400,2024-02-12,2024-02-18,0.05
1828,Claudia Jordan,South,Mobile,5,400,2024-01-05,2024-01-07,0.1
1829,Derrick Clayton,West,Mobile,3,400,2024-02-09,2024-02-15,0.1
1830,Kenneth Knight,South,Tablet,5,300,2024-01-24,2024-01-31,0.1
1831,Mr. Michael Williams,South,Laptop,1,850,2024-01-21,2024-01-23,0.05
1832,Richard Stevens,South,Mobile,3,400,2024-01-09,2024-01-15,0.1
1833,Scott Alexander,South,Mobile,4,400,2024-01-23,2024-01-30,0.1
1834,Tyler Harris,North,Tablet,1,300,2024-01-12,2024-01-18,0.0
1835,Bonnie Santos,East,Laptop,5,850,2024-01-13,2024-01-16,0.0
1836,Timothy Hill,West,Laptop,5,850,2024-02-10,2024-02-11,0.15
1837,Danielle Watson,West,Laptop,5,850,2024-01-17,2024-01-22,0.15
1838,Carol Sanders,West,Mobile,4,400,2024-01-15,2024-01-22,0.1
1839,Michael Young,North,Mobile,5,400,2024-02-02,2024-02-03,0.15
1840,Michele Smith,West,Tablet,1,300,2024-02-12,2024-02-14,0.05
1841,Casey Perez,South,Mobile,2,400,2024-01-12,2024-01-17,0.05
1842,Alexandra Dominguez,West,Mobile,1,400,2024-01-15,2024-01-22,0.15
1843,Virginia Henderson,West,Laptop,3,850,2024-01-24,2024-01-26,0.0
1844,Benjamin Reyes,East,Tablet,3,300,2024-01-25,2024-01-29,0.15
1845,Ashley Edwards,North,Laptop,3,850,2024-01-07,2024-01-13,0.1
1846,Breanna Ayala,South,Tablet,5,300,2024-02-06,2024-02-08,0.15
1847,Brandi Haney,North,Mobile,5,400,2024-02-11,2024-02-18,0.0
1848,Joseph Smith,North,Mobile,2,400,2024-02-03,2024-02-07,0.1
1849,Jessica Bowen,West,Mobile,4,400,2024-02-26,2024-03-02,0.0
1850,Brittany Jenkins,West,Mobile,2,400,2024-01-15,2024-01-16,0.1
1851,Shannon Miller,West,Laptop,2,850,2024-01-11,2024-01-14,0.0
1852,Paul Lawrence,South,Mobile,3,400,2024-02-16,2024-02-17,0.15
1853,Victor Edwards,East,Mobile,2,400,2024-02-07,2024-02-09,0.15
1854,Donald Miller,West,Laptop,1,850,2024-01-09,2024-01-14,0.05
1855,Lindsay Lawson,East,Tablet,5,300,2024-01-03,2024-01-08,0.05
1856,Melissa Abbott,East,Laptop,3,850,2024-02-29,2024-03-02,0.15
1857,Elizabeth Holmes,South,Tablet,3,300,2024-03-01,2024-03-02,0.05
1858,Nicole Phillips,West,Tablet,4,300,2024-02-25,2024-02-29,0.05
1859,Steven Blevins,North,Mobile,5,400,2024-01-10,2024-01-17,0.05
1860,Brian Porter MD,West,Laptop,3,850,2024-02-29,2024-03-04,0.0
1861,Vanessa Hatfield,West,Mobile,4,400,2024-01-09,2024-01-10,0.0
1862,Bonnie Valencia,East,Tablet,5,300,2024-02-13,2024-02-17,0.05
1863,Holly Vega,East,Laptop,4,850,2024-02-27,2024-03-03,0.0
1864,Tiffany Townsend,South,Laptop,4,850,2024-02-12,2024-02-14,0.0
1865,Austin Baker,South,Tablet,4,300,2024-01-24,2024-01-31,0.0
1866,Antonio Mccormick,North,Laptop,4,850,2024-02-20,2024-02-27,0.15
1867,Lori Mason,North,Tablet,5,300,2024-01-07,2024-01-11,0.05
1868,Michael Miller,North,Mobile,2,400,2024-02-28,2024-03-06,0.0
1869,Lisa Ramirez,East,Tablet,5,300,2024-01-27,2024-01-30,0.05
1870,Jorge Harris,East,Tablet,1,300,2024-02-06,2024-02-11,0.0
1871,Kimberly Myers,South,Mobile,2,400,2024-02-14,2024-02-21,0.1
1872,Sandra Becker,North,Mobile,1,400,2024-01-10,2024-01-14,0.1
1873,Michael Blair,South,Tablet,4,300,2024-02-06,2024-02-09,0.1
1874,Amy Miller,West,Laptop,4,850,2024-02-05,2024-02-12,0.15
1875,Jesse Lynch,North,Mobile,5,400,2024-02-05,2024-02-09,0.1
1876,Patrick Yang,West,Tablet,3,300,2024-02-19,2024-02-25,0.15
1877,Michael Miles,West,Tablet,1,300,2024-02-17,2024-02-19,0.15
1878,Troy Mills,East,Laptop,2,850,2024-02-02,2024-02-06,0.1
1879,Michelle Jackson,West,Laptop,4,850,2024-02-10,2024-02-11,0.0
1880,Richard Adams,North,Mobile,5,400,2024-01-28,2024-01-29,0.0
1881,Patricia Johnson,South,Laptop,3,850,2024-01-06,2024-01-11,0.0
1882,Denise Brown,East,Mobile,5,400,2024-02-11,2024-02-16,0.1
1883,Laura Jones,North,Laptop,4,850,2024-01-29,2024-01-30,0.05
1884,Ian Porter,West,Laptop,1,850,2024-02-20,2024-02-25,0.05
1885,Holly Scott,West,Tablet,1,300,2024-01-24,2024-01-26,0.0
1886,Kenneth Sharp,South,Laptop,3,850,2024-02-19,2024-02-23,0.1
1887,Jordan Williams,East,Mobile,5,400,2024-01-13,2024-01-18,0.0
1888,Dana Ruiz,North,Laptop,5,850,2024-01-19,2024-01-25,0.1
1889,Chris Velazquez,South,Mobile,2,400,2024-02-08,2024-02-10,0.15
1890,Kristen Sloan,East,Tablet,1,300,2024-01-17,2024-01-19,0.15
1891,Jennifer Morris,East,Tablet,1,300,2024-02-02,2024-02-05,0.1
1892,Nathan Nelson,South,Tablet,3,300,2024-02-26,2024-03-02,0.1
1893,Jake Shaw,North,Mobile,5,400,2024-01-31,2024-02-07,0.05
1894,Cassie Brock,South,Mobile,4,400,2024-02-27,2024-03-03,0.0
1895,Dr. Andrea Marshall,West,Laptop,3,850,2024-01-05,2024-01-09,0.05
1896,Ryan Murphy,North,Mobile,4,400,2024-01-23,2024-01-28,0.0
1897,Aimee Gonzalez,East,Laptop,3,850,2024-01-06,2024-01-10,0.1
1898,Elizabeth Dean,West,Tablet,2,300,2024-01-31,2024-02-03,0.1
1899,Kevin Snyder,South,Tablet,3,300,2024-01-12,2024-01-18,0.05
1900,Christie Mccullough,North,Tablet,2,300,2024-01-16,2024-01-22,0.05
1901,Danielle Smith,North,Laptop,2,850,2024-01-13,2024-01-20,0.05
1902,David Reed,East,Laptop,1,850,2024-01-08,2024-01-09,0.15
1903,Sherry Tapia,North,Tablet,1,300,2024-02-24,2024-02-28,0.1
1904,Matthew Sweeney,West,Mobile,5,400,2024-02-25,2024-02-28,0.15
1905,Ashley Moreno,East,Tablet,3,300,2024-01-26,2024-01-28,0.05
1906,Johnathan Brown,North,Tablet,4,300,2024-01-31,2024-02-05,0.0
1907,Michelle Davis DVM,North,Mobile,2,400,2024-01-30,2024-01-31,0.15
1908,Kelly Haynes,South,Tablet,1,300,2024-01-01,2024-01-07,0.05
1909,William Miller,West,Tablet,1,300,2024-01-21,2024-01-24,0.1
1910,Casey Wilkins,North,Tablet,3,300,2024-01-16,2024-01-19,0.15
1911,Keith Graham,South,Mobile,2,400,2024-02-01,2024-02-05,0.05
1912,Cynthia Green,North,Tablet,3,300,2024-01-24,2024-01-31,0.15
1913,Robert Haynes,East,Mobile,2,400,2024-02-06,2024-02-08,0.05
1914,Emily Nelson,South,Tablet,3,300,2024-02-21,2024-02-23,0.15
1915,Dale Chan,South,Laptop,2,850,2024-02-21,2024-02-27,0.05
1916,Brittney Martin,North,Laptop,2,850,2024-01-27,2024-01-31,0.05
1917,Jason Herrera,South,Mobile,3,400,2024-01-17,2024-01-22,0.0
1918,Christine Parker,South,Laptop,2,850,2024-01-04,2024-01-06,0.1
1919,Bryan Moore,North,Tablet,1,300,2024-01-29,2024-02-04,0.1
1920,Samantha Terry,North,Mobile,3,400,2024-02-05,2024-02-10,0.1
1921,Russell Murphy,West,Laptop,4,850,2024-01-08,2024-01-11,0.05
1922,David Kelly,South,Mobile,3,400,2024-01-21,2024-01-27,0.15
1923,Megan Green,West,Laptop,4,850,2024-02-09,2024-02-12,0.15
1924,Amanda Sullivan MD,East,Laptop,3,850,2024-01-27,2024-02-02,0.15
1925,Danielle Murray,North,Laptop,2,850,2024-01-22,2024-01-24,0.1
1926,Brenda Smith,North,Tablet,3,300,2024-02-15,2024-02-18,0.15
1927,Vickie Anderson,South,Mobile,3,400,2024-02-17,2024-02-22,0.15
1928,Jacqueline Mccoy,West,Laptop,2,850,2024-02-24,2024-02-25,0.05
1929,Lauren Green,West,Tablet,3,300,2024-03-01,2024-03-07,0.0
1930,Alison Brown,South,Laptop,4,850,2024-01-07,2024-01-08,0.0
1931,Jill Anderson,East,Tablet,1,300,2024-01-02,2024-01-09,0.15
1932,Sandra Rivera,South,Laptop,3,850,2024-02-09,2024-02-11,0.0
1933,Joel Jackson,South,Mobile,2,400,2024-01-16,2024-01-22,0.1
1934,Samantha Foster,East,Tablet,2,300,2024-01-09,2024-01-14,0.05
1935,Michael Thompson,South,Laptop,3,850,2024-02-25,2024-02-28,0.15
1936,Cody Ramirez,West,Tablet,3,300,2024-02-05,2024-02-09,0.05
1937,Amanda Harvey,North,Tablet,5,300,2024-01-30,2024-02-05,0.15
1938,Edward Jenkins,South,Mobile,4,400,2024-02-04,2024-02-06,0.0
1939,Amy Ramirez,North,Mobile,3,400,2024-01-27,2024-01-30,0.05
1940,Curtis Wilkerson,North,Laptop,1,850,2024-02-03,2024-02-10,0.05
1941,Lydia Pham,South,Mobile,4,400,2024-02-04,2024-02-05,0.15
1942,Virginia Casey,West,Mobile,1,400,2024-02-19,2024-02-23,0.1
1943,Joshua Washington,South,Laptop,5,850,2024-01-24,2024-01-26,0.15
1944,Kathryn Price,South,Mobile,2,400,2024-01-11,2024-01-17,0.15
1945,Francis Robinson,North,Laptop,3,850,2024-01-06,2024-01-10,0.05
1946,Paula Brown,West,Mobile,5,400,2024-02-21,2024-02-24,0.15
1947,Kendra Wang DVM,South,Laptop,2,850,2024-01-09,2024-01-12,0.0
1948,Ariel Sandoval,West,Tablet,4,300,2024-01-18,2024-01-24,0.15
1949,Robert Stark,West,Mobile,1,400,2024-01-10,2024-01-11,0.0
1950,Zachary Robinson,East,Laptop,3,850,2024-01-18,2024-01-20,0.15
1951,Rebecca Kelly,West,Laptop,1,850,2024-01-10,2024-01-11,0.15
1952,Sarah Thompson,North,Mobile,4,400,2024-01-20,2024-01-27,0.15
1953,Renee Wolfe,East,Mobile,1,400,2024-01-22,2024-01-23,0.05
1954,Alyssa Haynes,West,Mobile,4,400,2024-01-05,2024-01-10,0.15
1955,Kristy Hart,East,Laptop,3,850,2024-02-22,2024-02-26,0.0
1956,William Keith,West,Tablet,2,300,2024-01-25,2024-02-01,0.15
1957,Eric Henry Jr.,West,Tablet,1,300,2024-01-13,2024-01-17,0.0
1958,Daniel Fox,West,Mobile,4,400,2024-02-13,2024-02-16,0.1
1959,Thomas Harris,North,Tablet,1,300,2024-02-17,2024-02-22,0.0
1960,Mitchell Sellers,West,Mobile,3,400,2024-01-13,2024-01-16,0.0
1961,Erica Johnson,East,Laptop,2,850,2024-02-10,2024-02-14,0.1
1962,Sylvia Schroeder,West,Laptop,3,850,2024-02-07,2024-02-08,0.15
1963,Shannon Yu,West,Laptop,1,850,2024-02-07,2024-02-14,0.15
1964,Tom Foster,East,Mobile,1,400,2024-01-16,2024-01-18,0.15
1965,Eric Taylor,East,Tablet,5,300,2024-01-22,2024-01-29,0.0
1966,Travis Conner,West,Mobile,2,400,2024-02-14,2024-02-19,0.0
1967,Marie Thompson,South,Mobile,2,400,2024-01-21,2024-01-26,0.1
1968,Melissa Mcfarland,North,Tablet,2,300,2024-01-02,2024-01-08,0.15
1969,Courtney Chapman,South,Tablet,2,300,2024-01-17,2024-01-18,0.15
1970,Eric Barker,West,Tablet,3,300,2024-02-04,2024-02-10,0.15
1971,Nicholas Rush,South,Tablet,2,300,2024-02-04,2024-02-07,0.1
1972,Jenna Gamble,East,Mobile,5,400,2024-02-28,2024-03-06,0.05
1973,Amanda Guzman,North,Tablet,2,300,2024-01-29,2024-02-01,0.1
1974,Tracy Walker,West,Mobile,1,400,2024-02-19,2024-02-25,0.15
1975,Taylor Taylor,North,Laptop,5,850,2024-02-24,2024-02-27,0.05
1976,Cynthia Haas,West,Tablet,1,300,2024-02-12,2024-02-17,0.15
1977,Stephen Davis,North,Tablet,4,300,2024-02-19,2024-02-24,0.05
1978,Margaret Tanner,East,Mobile,4,400,2024-02-11,2024-02-14,0.0
1979,Derek Wright,West,Tablet,1,300,2024-01-03,2024-01-10,0.05
1980,David Rodriguez,East,Laptop,2,850,2024-01-07,2024-01-11,0.05
1981,James Oconnor,South,Laptop,5,850,2024-02-11,2024-02-18,0.15
1982,Stacey Snyder,East,Tablet,5,300,2024-02-14,2024-02-19,0.1
1983,Joshua Garcia,East,Mobile,2,400,2024-02-08,2024-02-14,0.0
1984,Sean Curtis,South,Laptop,4,850,2024-02-29,2024-03-07,0.0
1985,Carla Jones,North,Tablet,1,300,2024-01-24,2024-01-29,0.15
1986,Elizabeth Flores,East,Tablet,1,300,2024-02-22,2024-02-27,0.1
1987,Angela Jackson,West,Tablet,1,300,2024-02-23,2024-02-26,0.0
1988,Nicholas Payne,South,Tablet,1,300,2024-01-07,2024-01-13,0.05
1989,Anna Wheeler,West,Laptop,2,850,2024-02-03,2024-02-09,0.05
1990,Karen Johnson,North,Tablet,5,300,2024-01-27,2024-02-02,0.0
1991,Carmen Preston,East,Tablet,4,300,2024-02-14,2024-02-20,0.15
1992,Brian Harris,West,Laptop,2,850,2024-02-05,2024-02-09,0.1
1993,Michael Bowen,North,Tablet,5,300,2024-01-29,2024-02-01,0.1
1994,Deborah Campbell,North,Mobile,4,400,2024-02-18,2024-02-24,0.15
1995,Anthony Armstrong,South,Tablet,2,300,2024-02-06,2024-02-11,0.05
1996,Brittany Ward,South,Tablet,3,300,2024-01-24,2024-01-28,0.15
1997,Edward Stanley,West,Laptop,1,850,2024-01-19,2024-01-24,0.0
1998,Christina Johnson,North,Mobile,1,400,2024-01-20,2024-01-22,0.05
1999,Edgar Miller,East,Laptop,3,850,2024-02-28,2024-03-04,0.05
2000,Elizabeth Sanders,North,Laptop,4,850,2024-01-23,2024-01-25,0.05
